Date	Precipitation[mmd-1]	Temperature[degC]	PPFD[mmolm-2s-1]	PET[mmd-1]	
2016-10-19	1.76	6.845	169.608781	0.91445193103473
2016-10-20	3.2	5.8531252	108.718425	0.864335832182496
2016-10-21	4.36	4.5737498	97.078304	0.807060709514482
2016-10-22	2.32	6.9175	66.980938	0.858838544279903
2016-10-23	0	8.9333334	109.738675	0.898680002956276
2016-10-24	6.36	7.6360418	66.068896	0.84185436449248
2016-10-25	2.16	9.4352082	74.385477	0.873332570206866
2016-10-26	0.02	10.660208	78.203684	0.887209032518098
2016-10-27	0.24	10.074597	104.51376	0.851555140613046
2016-10-28	0.14	8.0775	38.522155	0.779748004294108
2016-10-29	0.02	8.7833334	117.606964	0.77988213637697
2016-10-30	0	8.7560416	108.239217	0.761078208295717
2016-10-31	0	6.970625	109.630466	0.699284541041359
2016-11-01	0.42	5.0685416	144.782706	0.637053393600981
2016-11-02	0.66	5.651875	199.242397	0.63540037134648
2016-11-03	0	7.1653244	165.589616	0.654877268788318
2016-11-04	0	5.5727084	66.857271	0.603240148697466
2016-11-05	5.84	3.8102084	42.17032	0.550065048092286
2016-11-06	0.02	2.614755	119.075505	0.511268214176725
2016-11-07	7.64	1.7566564	44.968278	0.481091892188534
2016-11-08	0.36	1.98125	61.493231	0.473407328208904
2016-11-09	0.04	1.3273494	184.077777	0.448825138069849
2016-11-10	2.5	0.1393748	32.74074	0.415266249904129
2016-11-11	0.04	-0.3959442	22.368201	0.395131718137102
2016-11-12	0	-0.9669582	46.606861	0.374971817291394
2016-11-13	0.02	2.7225002	169.778823	0.429734738460509
2016-11-14	0	7.60375	202.967854	0.505947522292062
2016-11-15	2.4	10.2395844	31.844157	0.540284239454085
2016-11-16	1.54	9.8510418	32.617073	0.520358689968637
2016-11-17	0.02	5.549375	68.805021	0.434858483602078
2016-11-18	2.16	7.63625	58.664357	0.458559878907756
2016-11-19	0.4	8.6570834	30.561116	0.464028858234969
2016-11-20	0.06	8.6652084	100.865594	0.453014242317831
2016-11-21	0.06	5.8639582	84.742557	0.398737906564077
2016-11-22	0.06	6.3033332	57.783232	0.395842047271395
2016-11-23	0.04	2.6572916	90.446681	0.333371733644046
2016-11-24	0.06	0.2479168	34.472073	0.292329694773828
2016-11-25	0.04	3.2337502	112.335674	0.325771431887421
2016-11-26	0.04	-0.729375	35.724197	0.266210697919761
2016-11-27	0.04	-2.7475	97.464762	0.235464557901266
2016-11-28	0.06	0.131875	138.259291	0.264788623541495
2016-11-29	0.1	4.7266668	172.360364	0.316856011997917
2016-11-30	0.06	3.3502678	40.840904	0.292832500141552
2016-12-01	0.04	-0.5828868	37.517363	0.240261839623032
2016-12-02	0.66	-2.3639582	127.283878	0.216026414669167
2016-12-03	0.1	-2.6532292	135.894167	0.208612467213988
2016-12-04	0.06	-1.3591666	134.812084	0.217811223791835
2016-12-05	0.1	-0.5750148	165.156783	0.221989120842963
2016-12-06	0.04	3.87561	137.795541	0.267352363050238
2016-12-07	0	5.12186	69.145104	0.277342726647471
2016-12-08	0.1	6.1558186	93.893888	0.2850187356638
2016-12-09	0	6.0641518	61.616898	0.2799305780585
2016-12-10	0	4.355402	56.793899	0.257040664869469
2016-12-11	0.12	3.5689436	49.868568	0.245317691697901
2016-12-12	1.16	4.9345832	34.595739	0.257212362927426
2016-12-13	0.06	2.0428868	36.203406	0.224063341117103
2016-12-14	0.2	-0.8395834	22.445493	0.19337363508881
2016-12-15	0.02	0.10875	38.522155	0.200896754287657
2016-12-16	0.06	3.5484518	108.548383	0.233850881945811
2016-12-17	0.06	1.8441666	111.624591	0.215257417879446
2016-12-18	0.42	-2.8290636	41.675654	0.169983894298367
2016-12-19	0.04	-1.2285418	35.863322	0.18396859126315
2016-12-20	0.04	0.3175	83.768683	0.198130022561298
2016-12-21	0.04	1.8879166	120.04938	0.21320003674672
2016-12-22	0.2	4.9154164	85.190849	0.243854752752167
2016-12-23	0.02	7.691875	78.945684	0.273364181956192
2016-12-24	0.02	7.4283334	50.765151	0.271268312750732
2016-12-25	0	6.0839584	34.008323	0.258035722703105
2016-12-26	1.52	5.8193752	55.356275	0.256539757252062
2016-12-27	0	2.1793752	75.977685	0.22041295509197
2016-12-28	0.12	-0.037083	66.718146	0.200022889178563
2016-12-29	0	0.1988026	41.474696	0.204125676082174
2016-12-30	0	-1.76625	120.451296	0.187017251770302
2016-12-31	0	-0.37	121.270588	0.202798573759131
2017-01-01	0	1.6092688	112.119257	0.223633013413608
2017-01-02	0.1	1.8233334	33.884656	0.228670932502327
2017-01-03	0.06	-3.0818748	42.309445	0.182103836901595
2017-01-04	2.28	-7.8227542	73.365227	0.141797726740724
2017-01-05	0	-5.4277082	74.462769	0.16542678443479
2017-01-06	0	-0.3437502	138.753957	0.219215749633735
2017-01-07	0.12	-0.0650132	48.600985	0.226085083548631
2017-01-08	0.22	-1.1694956	31.81324	0.218213070121572
2017-01-09	0	0.58875	32.400657	0.242038330931522
2017-01-10	0	3.0027086	125.274295	0.275255972471957
2017-01-11	1.04	1.6345834	61.539606	0.264335164428801
2017-01-12	0.82	1.0956252	81.728183	0.263398771868385
2017-01-13	2.46	0.038958	28.474241	0.256282496094993
2017-01-14	0.52	-2.9658818	72.777811	0.226162019750941
2017-01-15	0.32	-3.103125	43.159653	0.229863182121901
2017-01-16	0.02	-3.9402082	74.63281	0.225427035010007
2017-01-17	0	-5.8652084	69.763437	0.208378220738578
2017-01-18	0	-3.1502082	76.827893	0.246561312681861
2017-01-19	0	-3.1639582	102.19501	0.252614197506672
2017-01-20	0	-5.1425	77.059768	0.233748079627583
2017-01-21	0	-5.7935416	189.31815	0.231612723874777
2017-01-22	0	-2.9122918	46.034903	0.276203431306964
2017-01-23	0.2	-0.8793748	25.459867	0.312825528435475
2017-01-24	0	-1.351875	20.482285	0.31394553695787
2017-01-25	0	-3.724375	38.66128	0.286816293994835
2017-01-26	0	-3.7160418	211.825477	0.294646083297988
2017-01-27	0	0.076875	199.891647	0.362835859113151
2017-01-28	0	1.2377082	211.655435	0.392174083447157
2017-01-29	0	0.9595836	156.592869	0.397691069273996
2017-01-30	0.94	-0.214375	40.377154	0.387436881439109
2017-01-31	1.8	1.0089584	32.74074	0.41996527645035
2017-02-01	0	3.6447916	50.486901	0.481273746689069
2017-02-02	0	3.1575	99.180636	0.484249033866568
2017-02-03	0.38	2.4554166	40.825446	0.482820510036345
2017-02-04	0.02	0.1020832	195.037732	0.447926537167048
2017-02-05	0	-1.55625	102.93701	0.426364235885795
2017-02-06	0	-2.8735414	20.188577	0.41114912294238
2017-02-07	0	-3.2514584	17.85437	0.414321260329072
2017-02-08	0	-2.2789584	43.37607	0.445430765882932
2017-02-09	0	-0.496875	144.009789	0.495924464956509
2017-02-10	0	-1.1270832	56.422899	0.494384888612366
2017-02-11	0.44	-1.8941668	59.870107	0.48943677124459
2017-02-12	0	-1.9035416	52.032734	0.501616278470596
2017-02-13	0	0.85875	247.503299	0.581291819569806
2017-02-14	0	5.3760414	253.470214	0.71230434614505
2017-02-15	0	4.8877084	259.69992	0.716408821559105
2017-02-16	1.62	3.3339584	220.219349	0.691295137138428
2017-02-17	0.12	3.4470832	101.870385	0.710904029278909
2017-02-18	0	6.3427084	58.246982	0.810193226306512
2017-02-19	0.14	7.9766666	194.40394	0.876797813374149
2017-02-20	1.78	9.0262502	75.977685	0.928181738582828
2017-02-21	0.18	8.1847916	131.117543	0.923405577207218
2017-02-22	2.26	3.7427086	83.227641	0.806067689798562
2017-02-23	0.6	4.492989	58.401565	0.847747416762356
2017-02-24	0.04	8.4029168	149.080121	0.993024385462595
2017-02-25	0	9.5014584	238.738427	1.05071109086803
2017-02-26	0	7.27625	118.905463	0.998138439337214
2017-02-27	0	5.2885414	259.669004	0.950971232379259
2017-02-28	0.14	6.596875	235.646761	1.0167525191999
2017-03-01	0.46	6.1397918	177.631654	1.02147426106884
2017-03-02	0.56	9.2929166	248.724507	1.1569804189419
2017-03-03	0	8.2520834	224.300348	1.14169577070489
2017-03-04	0	5.8897566	309.908571	1.07520304326409
2017-03-05	0	3.175	202.705063	0.992494674302091
2017-03-06	3.68	5.5780916	140.979957	1.10553383745695
2017-03-07	0.58	7.822197	61.122231	1.21613153044535
2017-03-08	2.72	6.0645832	195.51694	1.16782839225897
2017-03-09	2.58	3.8160416	244.272508	1.09712676589916
2017-03-10	0	3.2431252	215.535475	1.0935787554331
2017-03-11	0	4.1347916	204.312729	1.15138343520063
2017-03-12	0	8.0954674	323.419151	1.34370756563366
2017-03-13	0.16	8.800625	315.38082	1.39834006052606
2017-03-14	0	7.4347918	278.651831	1.36150806649481
2017-03-15	0	7.2745514	257.628504	1.37753475838855
2017-03-16	0	7.2247916	397.696419	1.39848721905976
2017-03-17	0.08	7.5495832	143.283248	1.43702386856276
2017-03-18	3.7	11.252083	167.274574	1.63573318362388
2017-03-19	2.22	8.8595836	77.075226	1.54741958186657
2017-03-20	0	6.9070834	153.578494	1.47623240718829
2017-03-21	2.84	6.6924068	113.01584	1.48870079090797
2017-03-22	0	6.4839584	280.924205	1.50116807789074
2017-03-23	2.3	6.4375002	141.335498	1.52167110557265
2017-03-24	0	6.2541666	418.797038	1.53494776742433
2017-03-25	0	7.443125	431.380117	1.62038999450787
2017-03-26	0	12.113542	460.503608	1.89090419067561
2017-03-27	0	13.3852076	486.458142	1.98442540461614
2017-03-28	0	13.82604	492.796057	2.03530022602615
2017-03-29	0	14.5114606	227.067389	2.09956984433169
2017-03-30	0	13.3704154	314.314195	2.06641215267294
2017-03-31	0	11.8991656	453.454611	2.01258663823615
2017-04-01	9.52	7.74875	425.057661	1.80193872817931
2017-04-02	0.02	8.1070834	276.271248	1.84626455109467
2017-04-03	0	9.07125	115.257298	1.92666479775341
2017-04-04	0.72	8.6272916	136.759833	1.92436772189508
2017-04-05	0.06	9.5420832	252.187173	2.00316226243656
2017-04-06	0	9.8672918	503.987887	2.04713989993688
2017-04-07	0.4	10.3224986	191.126775	2.0993881644636
2017-04-08	0	10.6639596	210.171435	2.14502115135806
2017-04-09	0	8.2654166	531.009045	2.01904574587759
2017-04-10	0	10.2025004	455.03136	2.16504441558813
2017-04-11	0	8.465625	238.583843	2.07760869608238
2017-04-12	1.64	8.9014582	218.488016	2.1287077643373
2017-04-13	1.54	8.8035416	241.768259	2.14513602992548
2017-04-14	0	7.2325002	462.080358	2.06310560936788
2017-04-15	0	5.8551686	171.030947	1.99149726129805
2017-04-16	0	3.4083422	377.847926	1.84486444285497
2017-04-17	2.88	2.346707	310.882446	1.79061237404314
2017-04-18	2.36	3.585158	195.099565	1.89412083267591
2017-04-19	0.06	9.6947918	471.942772	2.34010260568446
2017-04-20	0	7.6447916	516.339091	2.21810609060173
2017-04-21	0	5.7347916	462.6214	2.10229352369307
2017-04-22	0	8.2564366	429.215951	2.30294313361709
2017-04-23	0.68	6.4727082	279.347456	2.1941226714931
2017-04-24	0	5.659889	626.897057	2.1536900220309
2017-04-25	0	6.0087232	213.062143	2.19802966799908
2017-04-26	0	7.5599732	417.39033	2.3320107889663
2017-04-27	0.1	7.3129166	435.600241	2.33268966434318
2017-04-28	0.14	9.1939692	512.258093	2.49300241742488
2017-04-29	0.04	11.768959	333.637106	2.70512443760398
2017-04-30	0	8.6758574	675.621709	2.49255618033257
2017-05-01	0	11.6239266	473.782313	2.73551652780757
2017-05-02	3.32	9.1275	89.519181	2.56483024172067
2017-05-03	0.02	8.9614584	498.886638	2.57040775879161
2017-05-04	0	11.5339564	86.56664	2.78812651175884
2017-05-05	0	14.307084	129.01521	3.01856675139685
2017-05-06	0.08	8.478581	290.832994	2.58561912075624
2017-05-07	0	6.509375	534.193461	2.44441825867448
2017-05-08	0.14	10.0164586	146.374913	2.74261115357337
2017-05-09	0.04	13.5339594	359.31339	3.03761936822628
2017-05-10	0.04	14.7379546	598.932941	3.14930130358213
2017-05-11	0	15.6295514	653.748174	3.23650811403986
2017-05-12	3.68	15.0245824	418.50333	3.20850191852465
2017-05-13	0.3	14.574167	450.31657	3.19132501517631
2017-05-14	0.36	16.4536874	401.715585	3.35435883254307
2017-05-15	0.1	19.510626	561.585619	3.5995975438192
2017-05-16	0.02	19.9617704	465.85219	3.65084617654189
2017-05-17	0	19.4734374	694.310828	3.63677091166106
2017-05-18	0	15.130623	672.18996	3.31908714099612
2017-05-19	20.14	15.433126	572.298241	3.35893131435841
2017-05-20	0.46	15.6864604	689.812455	3.3945207322021
2017-05-21	0	17.977918	721.594778	3.59016328467483
2017-05-22	0	13.6799984	671.741669	3.26044309789291
2017-05-23	0	15.0468746	571.896324	3.38637823921753
2017-05-24	0	18.075417	531.921087	3.64243400478624
2017-05-25	0	19.5343746	620.466393	3.76959098347747
2017-05-26	0	22.032292	691.528329	3.97133947515914
2017-05-27	0	23.711666	750.687353	4.10722900286072
2017-05-28	0	20.6085414	674.586001	3.89223691834804
2017-05-29	0	18.3005258	596.830608	3.72546496780472
2017-05-30	7.7	16.3735404	349.868351	3.58150830681927
2017-05-31	0.02	19.674999	520.88384	3.85665671644759
2017-06-01	0	17.6956236	755.309393	3.71031038137534
2017-06-02	0.5	16.6645844	726.75786	3.63618223991223
2017-06-03	5.22	16.6116654	289.333536	3.64119191376823
2017-06-04	3.38	16.7825014	315.19532	3.66414975635724
2017-06-05	0.3	14.0135424	455.386902	3.43889991373031
2017-06-06	0.44	17.0222914	536.867752	3.70024535027146
2017-06-07	0.14	18.1039596	526.742546	3.79645705856489
2017-06-08	0	18.5010326	575.281698	3.83580298935319
2017-06-09	0.06	22.1691664	561.802036	4.13052627423495
2017-06-10	0.02	20.2837506	702.534659	3.991177993461
2017-06-11	0	16.0395844	690.446246	3.64998990570095
2017-06-12	0	17.8158344	704.296909	3.80313245218683
2017-06-13	0	20.6027066	320.698485	4.03214574699016
2017-06-14	0	17.5504146	744.534938	3.78965448441109
2017-06-15	2.3	16.71625	675.822667	3.72344008658474
2017-06-16	0.14	19.7997914	437.810782	3.97936991614518
2017-06-17	0	22.881042	612.087979	4.22152360268723
2017-06-18	0	23.800626	717.23553	4.2924601413474
2017-06-19	0	20.22479	779.161594	4.01916075599865
2017-06-20	0.32	21.6206236	637.053179	4.12962172246855
2017-06-21	0	20.5927566	747.054645	4.04953367269692
2017-06-22	12.64	20.5114286	590.662735	4.04261062274053
2017-06-23	0.06	19.8761464	534.811794	3.99162004841463
2017-06-24	0	17.544068	724.531861	3.80022735389224
2017-06-25	0	17.518541	559.220495	3.7963870231892
2017-06-26	0.12	19.5154154	254.134922	3.95738249666816
2017-06-27	0	17.0335404	449.590029	3.75096190303941
2017-06-28	0.2	18.0841676	460.349025	3.83482096212504
2017-06-29	2.52	16.76021	181.712652	3.72112300449787
2017-06-30	0	16.7008336	418.348746	3.71189442995712
2017-07-01	1.2	18.9764576	284.000413	3.89436618862616
2017-07-02	0	18.7781244	354.227599	3.87287856063424
2017-07-03	0	19.0112496	644.565927	3.88568855175418
2017-07-04	0	22.4335414	486.241726	4.14588030353401
2017-07-05	0	23.482708	520.559215	4.21663075183212
2017-07-06	0	22.2497904	696.134911	4.11650604936794
2017-07-07	0.04	21.8810444	552.867122	4.08011356723101
2017-07-08	0	20.0897914	514.360425	3.93324147283686
2017-07-09	0	17.6644448	596.62965	3.73069513941132
2017-07-10	27.92	16.992677	362.204097	3.66642907122449
2017-07-11	0	15.9545854	370.257886	3.57012171898314
2017-07-12	6.72	16.6050024	201.43748	3.6144358522787
2017-07-13	0.02	16.8379186	543.159291	3.62306326929113
2017-07-14	2.18	19.3918744	458.988692	3.81609443143204
2017-07-15	1.14	18.7177066	445.23078	3.75026531066535
2017-07-16	0	20.9169046	456.206193	3.90750926251643
2017-07-17	0.58	23.274584	248.69359	4.06812718596721
2017-07-18	0.02	21.793124	636.914054	3.94598531079869
2017-07-19	5.84	22.0752086	674.678751	3.9520520469568
2017-07-20	0.58	21.7202076	426.402536	3.91099925276513
2017-07-21	0	18.9568744	654.490174	3.68690300394831
2017-07-22	0.28	17.2650894	397.155378	3.53917669942279
2017-07-23	0	16.6195816	470.922522	3.47301361415915
2017-07-24	4.58	15.9465474	238.274677	3.40796277468808
2017-07-25	0.4	18.0700004	275.51379	3.55782274774722
2017-07-26	4.18	18.7891654	140.346165	3.59568218688967
2017-07-27	0.32	21.280625	245.0918	3.7611755507205
2017-07-28	0.38	24.7735444	555.402288	3.98385543102628
2017-07-29	0	23.6025972	504.621678	3.88502486631212
2017-07-30	0	22.9960426	584.046571	3.82353917311082
2017-07-31	0.1	22.667292	526.479755	3.7806351783643
2017-08-01	5.82	22.2952106	528.767278	3.73441821632736
2017-08-02	0	22.3745814	548.461498	3.71880010784066
2017-08-03	2.98	19.5962404	342.077353	3.5039664603859
2017-08-04	0	17.1449994	471.061647	3.30570856926334
2017-08-05	0.92	18.7881264	414.453248	3.40461526825342
2017-08-06	0.04	21.4481236	612.35077	3.56819097469484
2017-08-07	0	22.2104176	636.651263	3.59657143138228
2017-08-08	0	17.2747906	559.050453	3.23240741881038
2017-08-09	1.12	15.4706266	597.016108	3.08019702634518
2017-08-10	40.92	15.35854	145.401039	3.05100808581933
2017-08-11	7.12	17.268959	121.487004	3.16633046292292
2017-08-12	1.06	18.9329174	280.645955	3.25882514921639
2017-08-13	0.76	22.2077084	293.615493	3.4509080472986
2017-08-14	0.24	19.7229174	617.637519	3.26398731439152
2017-08-15	0.02	20.9949994	501.761887	3.32228694773227
2017-08-16	11.92	21.30521	343.143978	3.31654107706075
2017-08-17	0.68	17.6325006	389.627172	3.05096966113506
2017-08-18	1.56	15.6764594	322.507109	2.89411806326802
2017-08-19	0	15.5129174	527.45363	2.85919401439661
2017-08-20	0.3	14.067707	371.309053	2.73655026974481
2017-08-21	0	15.0872904	453.470069	2.78243180834404
2017-08-22	0	17.1852074	418.379663	2.89671913722832
2017-08-23	0	19.254999	587.431944	3.00247961407903
2017-08-24	0	19.554791	320.327485	2.99408067857695
2017-08-25	0.5	18.906248	471.092564	2.92690807045332
2017-08-26	0.72	16.9393754	330.236274	2.77748697351533
2017-08-27	0	19.2204144	436.465908	2.89122572279587
2017-08-28	0	23.094792	507.543302	3.08746343948559
2017-08-29	0	19.429584	551.785039	2.84767881998632
2017-08-30	0	13.976249	463.162441	2.48704109808491
2017-08-31	1.02	13.1679156	194.512149	2.41086837757617
2017-09-01	0	13.1691054	239.866885	2.38585841033661
2017-09-02	0.1	13.8858344	301.159157	2.40478044444383
2017-09-03	0.88	16.5435436	397.078086	2.53783040861249
2017-09-04	0	17.5056254	447.719571	2.56578530747013
2017-09-05	0	14.322498	476.966728	2.35272684690511
2017-09-06	0.52	16.0443744	251.831631	2.42602257280845
2017-09-07	0.18	16.069999	228.427721	2.39973596053227
2017-09-08	0	15.5631244	138.367499	2.34333797063238
2017-09-09	0	13.8841116	131.42671	2.2209424412371
2017-09-10	0	13.5114596	409.259249	2.17316759816369
2017-09-11	1.2	14.795416	229.757138	2.21786195417726
2017-09-12	0.36	12.168332	254.79963	2.04523826607128
2017-09-13	0.22	12.2933344	210.480602	2.02628567283059
2017-09-14	2.22	11.1797904	188.452484	1.93921334975926
2017-09-15	0.06	10.36875	287.370328	1.86962639517331
2017-09-16	0.02	10.8183336	402.272085	1.86903648666995
2017-09-17	0.22	11.2966666	308.16178	1.86926043147844
2017-09-18	0.08	11.4368736	379.177342	1.85104168875904
2017-09-19	0.02	13.8641656	275.034582	1.94927949672394
2017-09-20	1.24	13.3627094	245.540091	1.89693093289535
2017-09-21	0.02	13.1835424	253.222881	1.86107413718887
2017-09-22	0.32	12.8735414	251.800714	1.81903471504676
2017-09-23	0	12.4451084	307.914447	1.7716265439684
2017-09-24	0.1	14.49375	66.03798	1.84223876831097
2017-09-25	7.92	14.630625	74.972894	1.82083647463027
2017-09-26	0.06	14.866252	246.142966	1.80374464581094
2017-09-27	6.3	16.715833	219.554641	1.85766730838423
2017-09-28	0.2	15.9604166	157.180285	1.79592255176674
2017-09-29	0	12.7787516	314.283278	1.62859182302271
2017-09-30	0.24	12.5006276	238.506552	1.59007804640697
2017-10-01	2.68	12.7879156	198.268522	1.57633550930644
2017-10-02	2.44	11.9843764	93.182805	1.51600072084567
2017-10-03	3.28	11.4143766	279.780289	1.46643503456896
2017-10-04	0	10.7141684	181.929069	1.41223656864685
2017-10-05	5.2	10.49271	95.764346	1.37861042815288
2017-10-06	0.06	10.13	191.961524	1.33966004489779
2017-10-07	3.38	9.27375	142.865873	1.28163221908415
2017-10-08	1.9	12.272293	165.682366	1.37509138615995
2017-10-09	0.22	14.4772924	186.272859	1.43286560469985
2017-10-10	0.94	13.8039594	86.28839	1.38181515327897
2017-10-11	0.04	12.8820846	192.378899	1.32255315246289
2017-10-12	0	15.977291	257.257504	1.40697903614436
2017-10-13	0	14.9264584	234.580136	1.34408950722432
2017-10-14	0	14.7372914	272.762208	1.31174511306438
2017-10-15	0	14.7028116	296.444367	1.28497929184441
2017-10-16	0	10.9837176	263.270794	1.13540735129443
2017-10-17	0	13.399584	279.610247	1.1921593748237
2017-10-18	0	13.347918	227.05193	1.16639330852965
2017-10-19	0	12.5593746	254.598672	1.11764463814689
2017-10-20	0	11.1972914	106.399676	1.05192373064144
2017-10-21	3.56	10.8883084	127.840377	1.02023039086623
2017-10-22	2	12.7242706	113.881507	1.05371139030995
2017-10-23	0	14.856043	125.753503	1.09313002105674
2017-10-24	0.02	13.1627744	140.39254	1.02146329332198
