Simulation results on grassland dynamics (at population and community level).
Time	PFT	Fraction
2562	2	37.5
2563	0	54.7945
2563	1	8.21918
2563	2	36.9863
2564	0	55.4054
2564	1	8.10811
2564	2	36.4865
2565	0	54.6667
2565	1	8
2565	2	37.3333
2566	0	54.6667
2566	1	8
2566	2	37.3333
2567	0	54.5455
2567	1	9.09091
2567	2	36.3636
2568	0	56.5789
2568	1	6.57895
2568	2	36.8421
2569	0	56.5789
2569	1	5.26316
2569	2	38.1579
2570	0	57.8947
2570	1	6.57895
2570	2	35.5263
2571	0	61.1111
2571	1	5.55556
2571	2	33.3333
2572	0	59.7222
2572	1	5.55556
2572	2	34.7222
2573	0	61.1111
2573	1	4.16667
2573	2	34.7222
2574	0	59.4595
2574	1	5.40541
2574	2	35.1351
2575	0	59.2105
2575	1	6.57895
2575	2	34.2105
2576	0	58.6667
2576	1	8
2576	2	33.3333
2577	0	58.9041
2577	1	8.21918
2577	2	32.8767
2578	0	57.5342
2578	1	8.21918
2578	2	34.2466
2579	0	58.9041
2579	1	6.84932
2579	2	34.2466
2580	0	60.274
2580	1	5.47945
2580	2	34.2466
2581	0	60
2581	1	6.66667
2581	2	33.3333
2582	0	58.6667
2582	1	8
2582	2	33.3333
2583	0	58.6667
2583	1	6.66667
2583	2	34.6667
2584	0	57.5342
2584	1	6.84932
2584	2	35.6164
2585	0	57.7465
2585	1	7.04225
2585	2	35.2113
2586	0	57.971
2586	1	4.34783
2586	2	37.6812
2587	0	56.9444
2587	1	5.55556
2587	2	37.5
2588	0	55.5556
2588	1	5.55556
2588	2	38.8889
2589	0	55.5556
2589	1	5.55556
2589	2	38.8889
2590	0	55.4054
2590	1	6.75676
2590	2	37.8378
2591	0	54.0541
2591	1	6.75676
2591	2	39.1892
2592	0	53.3333
2592	1	8
2592	2	38.6667
2593	0	55.5556
2593	1	5.55556
2593	2	38.8889
2594	0	54.6667
2594	1	6.66667
2594	2	38.6667
2595	0	53.9474
2595	1	7.89474
2595	2	38.1579
2596	0	53.2468
2596	1	7.79221
2596	2	38.961
2597	0	54.0541
2597	1	6.75676
2597	2	39.1892
2598	0	55.5556
2598	1	4.16667
2598	2	40.2778
2599	0	56.5217
2599	1	2.89855
2599	2	40.5797
2600	0	54.9296
2600	1	4.22535
2600	2	40.8451
2601	0	53.5211
2601	1	5.6338
2601	2	40.8451
2602	0	54.1667
2602	1	5.55556
2602	2	40.2778
2603	0	55.5556
2603	1	2.77778
2603	2	41.6667
2604	0	54.2857
2604	1	4.28571
2604	2	41.4286
2605	0	52.7778
2605	1	5.55556
2605	2	41.6667
2606	0	52.7778
2606	1	6.94444
2606	2	40.2778
2607	0	53.4247
2607	1	6.84932
2607	2	39.726
2608	0	52.1127
2608	1	5.6338
2608	2	42.2535
2609	0	52.8571
2609	1	4.28571
2609	2	42.8571
2610	0	52.1739
2610	1	5.7971
2610	2	42.029
2611	0	52.1739
2611	1	4.34783
2611	2	43.4783
2612	0	54.4118
2612	1	2.94118
2612	2	42.6471
2613	0	55.2239
2613	1	2.98507
2613	2	41.791
2614	0	54.4118
2614	1	2.94118
2614	2	42.6471
2615	0	54.2857
2615	1	4.28571
2615	2	41.4286
2616	0	52.8571
2616	1	5.71429
2616	2	41.4286
2617	0	54.2857
2617	1	5.71429
2617	2	40
2618	0	57.3529
2618	1	4.41176
2618	2	38.2353
2619	0	57.3529
2619	1	2.94118
2619	2	39.7059
2620	0	55.7143
2620	1	4.28571
2620	2	40
2621	0	54.1667
2621	1	5.55556
2621	2	40.2778
2622	0	53.5211
2622	1	5.6338
2622	2	40.8451
2623	0	53.4247
2623	1	6.84932
2623	2	39.726
2624	0	53.3333
2624	1	8
2624	2	38.6667
2625	0	55.4054
2625	1	5.40541
2625	2	39.1892
2626	0	53.9474
2626	1	6.57895
2626	2	39.4737
2627	0	54.1667
2627	1	5.55556
2627	2	40.2778
2628	0	53.4247
2628	1	5.47945
2628	2	41.0959
2629	0	53.4247
2629	1	4.10959
2629	2	42.4658
2630	0	54.1667
2630	1	5.55556
2630	2	40.2778
2631	0	53.4247
2631	1	5.47945
2631	2	41.0959
2632	0	53.4247
2632	1	6.84932
2632	2	39.726
2633	0	52
2633	1	8
2633	2	40
2634	0	53.3333
2634	1	6.66667
2634	2	40
2635	0	51.3158
2635	1	7.89474
2635	2	40.7895
2636	0	51.9481
2636	1	6.49351
2636	2	41.5584
2637	0	50.6494
2637	1	7.79221
2637	2	41.5584
2638	0	51.9481
2638	1	7.79221
2638	2	40.2597
2639	0	51.2821
2639	1	7.69231
2639	2	41.0256
2640	0	51.8987
2640	1	8.86076
2640	2	39.2405
2641	0	53.9474
2641	1	6.57895
2641	2	39.4737
2642	0	53.2468
2642	1	6.49351
2642	2	40.2597
2643	0	52.5641
2643	1	7.69231
2643	2	39.7436
2644	0	51.8519
2644	1	8.64198
2644	2	39.5062
2645	0	50.6173
2645	1	9.87654
2645	2	39.5062
2646	0	50
2646	1	9.7561
2646	2	40.2439
2647	0	50
2647	1	10.9756
2647	2	39.0244
2648	0	51.25
2648	1	10
2648	2	38.75
2649	0	52.7027
2649	1	5.40541
2649	2	41.8919
2650	0	54.1667
2650	1	4.16667
2650	2	41.6667
2651	0	53.4247
2651	1	4.10959
2651	2	42.4658
2652	0	52.6316
2652	1	5.26316
2652	2	42.1053
2653	0	52.6316
2653	1	6.57895
2653	2	40.7895
2654	0	51.8987
2654	1	7.59494
2654	2	40.5063
2655	0	52.5641
2655	1	7.69231
2655	2	39.7436
2656	0	51.8987
2656	1	7.59494
2656	2	40.5063
2657	0	51.8987
2657	1	6.32911
2657	2	41.7722
2658	0	50.6329
2658	1	7.59494
2658	2	41.7722
2659	0	51.9481
2659	1	5.19481
2659	2	42.8571
2660	0	50.6494
2660	1	5.19481
2660	2	44.1558
2661	0	49.3506
2661	1	6.49351
2661	2	44.1558
2662	0	50.6494
2662	1	5.19481
2662	2	44.1558
2663	0	50.6494
2663	1	3.8961
2663	2	45.4545
2664	0	52.7027
2664	1	1.35135
2664	2	45.9459
2665	0	52.6316
2665	1	2.63158
2665	2	44.7368
2666	0	54.7945
2666	1	4.10959
2666	2	41.0959
2667	0	54.7945
2667	1	5.47945
2667	2	39.726
2668	0	55.4054
2668	1	5.40541
2668	2	39.1892
2669	0	53.9474
2669	1	6.57895
2669	2	39.4737
2670	0	53.1646
2670	1	7.59494
2670	2	39.2405
2671	0	51.8987
2671	1	7.59494
2671	2	40.5063
2672	0	51.25
2672	1	7.5
2672	2	41.25
2673	0	51.8987
2673	1	7.59494
2673	2	40.5063
2674	0	50.6329
2674	1	7.59494
2674	2	41.7722
2675	0	50
2675	1	7.5
2675	2	42.5
2676	0	50.6329
2676	1	7.59494
2676	2	41.7722
2677	0	54.0541
2677	1	6.75676
2677	2	39.1892
2678	0	53.2468
2678	1	7.79221
2678	2	38.961
2679	0	50
2679	1	9.21053
2679	2	40.7895
2680	0	51.3158
2680	1	7.89474
2680	2	40.7895
2681	0	50.6667
2681	1	8
2681	2	41.3333
2682	0	50.6494
2682	1	7.79221
2682	2	41.5584
2683	0	50.6329
2683	1	7.59494
2683	2	41.7722
2684	0	49.3827
2684	1	8.64198
2684	2	41.9753
2685	0	48.75
2685	1	7.5
2685	2	43.75
2686	0	48.1928
2686	1	8.43373
2686	2	43.3735
2687	0	48.8095
2687	1	8.33333
2687	2	42.8571
2688	0	49.4118
2688	1	8.23529
2688	2	42.3529
2689	0	50
2689	1	7.31707
2689	2	42.6829
2690	0	49.3976
2690	1	7.22892
2690	2	43.3735
2691	0	49.3827
2691	1	6.17284
2691	2	44.4444
2692	0	50
2692	1	5
2692	2	45
2693	0	50.6329
2693	1	2.53165
2693	2	46.8354
2694	0	50.6329
2694	1	3.79747
2694	2	45.5696
2695	0	48.75
2695	1	5
2695	2	46.25
2696	0	48.1481
2696	1	6.17284
2696	2	45.679
2697	0	46.25
2697	1	6.25
2697	2	47.5
2698	0	45.5696
2698	1	5.06329
2698	2	49.3671
2699	0	45.5696
2699	1	5.06329
2699	2	49.3671
2700	0	44.8718
2700	1	6.41026
2700	2	48.7179
2701	0	44.1558
2701	1	7.79221
2701	2	48.0519
2702	0	44.8718
2702	1	7.69231
2702	2	47.4359
2703	0	43.038
2703	1	8.86076
2703	2	48.1013
2704	0	43.5897
2704	1	7.69231
2704	2	48.7179
2705	0	44.1558
2705	1	6.49351
2705	2	49.3506
2706	0	43.4211
2706	1	7.89474
2706	2	48.6842
2707	0	41.3333
2707	1	8
2707	2	50.6667
2708	0	42.6667
2708	1	6.66667
2708	2	50.6667
2709	0	44.5946
2709	1	5.40541
2709	2	50
2710	0	44
2710	1	6.66667
2710	2	49.3333
2711	0	44
2711	1	6.66667
2711	2	49.3333
2712	0	45.9459
2712	1	5.40541
2712	2	48.6486
2713	0	44.5946
2713	1	6.75676
2713	2	48.6486
2714	0	43.4211
2714	1	7.89474
2714	2	48.6842
2715	0	44.4444
2715	1	6.94444
2715	2	48.6111
2716	0	44.4444
2716	1	5.55556
2716	2	50
2717	0	45.8333
2717	1	4.16667
2717	2	50
2718	0	45.9459
2718	1	5.40541
2718	2	48.6486
2719	0	44.5946
2719	1	5.40541
2719	2	50
2720	0	45.2055
2720	1	5.47945
2720	2	49.3151
2721	0	45.2055
2721	1	6.84932
2721	2	47.9452
2722	0	47.2222
2722	1	6.94444
2722	2	45.8333
2723	0	47.2222
2723	1	8.33333
2723	2	44.4444
2724	0	47.9452
2724	1	6.84932
2724	2	45.2055
2725	0	48
2725	1	6.66667
2725	2	45.3333
2726	0	48.0519
2726	1	6.49351
2726	2	45.4545
2727	0	46.8354
2727	1	7.59494
2727	2	45.5696
2728	0	45.9459
2728	1	9.45946
2728	2	44.5946
2729	0	47.9452
2729	1	9.58904
2729	2	42.4658
2730	0	47.2973
2730	1	9.45946
2730	2	43.2432
2731	0	46.6667
2731	1	9.33333
2731	2	44
2732	0	45.2055
2732	1	9.58904
2732	2	45.2055
2733	0	44.5946
2733	1	10.8108
2733	2	44.5946
2734	0	43.2432
2734	1	10.8108
2734	2	45.9459
2735	0	43.8356
2735	1	8.21918
2735	2	47.9452
2736	0	42.6667
2736	1	9.33333
2736	2	48
2737	0	42.4658
2737	1	8.21918
2737	2	49.3151
2738	0	42.2535
2738	1	5.6338
2738	2	52.1127
2739	0	43.662
2739	1	5.6338
2739	2	50.7042
2740	0	42.2535
2740	1	7.04225
2740	2	50.7042
2741	0	40
2741	1	7.14286
2741	2	52.8571
2742	0	40.2778
2742	1	8.33333
2742	2	51.3889
2743	0	40.8451
2743	1	8.4507
2743	2	50.7042
2744	0	42.8571
2744	1	5.71429
2744	2	51.4286
2745	0	43.4783
2745	1	5.7971
2745	2	50.7246
2746	0	43.662
2746	1	7.04225
2746	2	49.2958
2747	0	43.0556
2747	1	6.94444
2747	2	50
2748	0	45.0704
2748	1	7.04225
2748	2	47.8873
2749	0	44.2857
2749	1	7.14286
2749	2	48.5714
2750	0	44.9275
2750	1	4.34783
2750	2	50.7246
2751	0	44.9275
2751	1	5.7971
2751	2	49.2754
2752	0	44.2857
2752	1	5.71429
2752	2	50
2753	0	44.4444
2753	1	5.55556
2753	2	50
2754	0	45.2055
2754	1	5.47945
2754	2	49.3151
2755	0	44.5946
2755	1	6.75676
2755	2	48.6486
2756	0	43.0556
2756	1	6.94444
2756	2	50
2757	0	42.2535
2757	1	5.6338
2757	2	52.1127
2758	0	44.2857
2758	1	4.28571
2758	2	51.4286
2759	0	44.4444
2759	1	4.16667
2759	2	51.3889
2760	0	44.4444
2760	1	5.55556
2760	2	50
2761	0	44.4444
2761	1	4.16667
2761	2	51.3889
2762	0	44.5946
2762	1	5.40541
2762	2	50
2763	0	44.7368
2763	1	6.57895
2763	2	48.6842
2764	0	44.7368
2764	1	6.57895
2764	2	48.6842
2765	0	45.9459
2765	1	4.05405
2765	2	50
2766	0	46.0526
2766	1	5.26316
2766	2	48.6842
2767	0	46.7532
2767	1	3.8961
2767	2	49.3506
2768	0	46.7532
2768	1	5.19481
2768	2	48.0519
2769	0	46.1538
2769	1	5.12821
2769	2	48.7179
2770	0	45.679
2770	1	6.17284
2770	2	48.1481
2771	0	45.679
2771	1	6.17284
2771	2	48.1481
2772	0	44.4444
2772	1	6.17284
2772	2	49.3827
2773	0	43.9024
2773	1	7.31707
2773	2	48.7805
2774	0	44.3038
2774	1	6.32911
2774	2	49.3671
2775	0	45.5696
2775	1	5.06329
2775	2	49.3671
2776	0	44.4444
2776	1	6.17284
2776	2	49.3827
2777	0	46.25
2777	1	3.75
2777	2	50
2778	0	47.5
2778	1	3.75
2778	2	48.75
2779	0	48.1481
2779	1	3.7037
2779	2	48.1481
2780	0	49.3671
2780	1	2.53165
2780	2	48.1013
2781	0	48.7179
2781	1	3.84615
2781	2	47.4359
2782	0	49.3671
2782	1	3.79747
2782	2	46.8354
2783	0	50
2783	1	5.12821
2783	2	44.8718
2784	0	50.6329
2784	1	5.06329
2784	2	44.3038
2785	0	49.3671
2785	1	5.06329
2785	2	45.5696
2786	0	49.3827
2786	1	4.93827
2786	2	45.679
2787	0	49.3827
2787	1	4.93827
2787	2	45.679
2788	0	49.3827
2788	1	3.7037
2788	2	46.9136
2789	0	50.6329
2789	1	2.53165
2789	2	46.8354
2790	0	50
2790	1	3.65854
2790	2	46.3415
2791	0	51.2195
2791	1	3.65854
2791	2	45.122
2792	0	51.2195
2792	1	3.65854
2792	2	45.122
2793	0	51.8072
2793	1	3.61446
2793	2	44.5783
2794	0	50
2794	1	4.7619
2794	2	45.2381
2795	0	50.5882
2795	1	5.88235
2795	2	43.5294
2796	0	50.5882
2796	1	7.05882
2796	2	42.3529
2797	0	50.6024
2797	1	6.0241
2797	2	43.3735
2798	0	50
2798	1	5.95238
2798	2	44.0476
2799	0	51.8519
2799	1	3.7037
2799	2	44.4444
2800	0	52.5
2800	1	3.75
2800	2	43.75
2801	0	53.8462
2801	1	5.12821
2801	2	41.0256
2802	0	53.8462
2802	1	3.84615
2802	2	42.3077
2803	0	53.8462
2803	1	3.84615
2803	2	42.3077
2804	0	53.8462
2804	1	3.84615
2804	2	42.3077
2805	0	53.9474
2805	1	2.63158
2805	2	43.4211
2806	0	53.8462
2806	1	3.84615
2806	2	42.3077
2807	0	55.2632
2807	1	2.63158
2807	2	42.1053
2808	0	54.4304
2808	1	3.79747
2808	2	41.7722
2809	0	53.9474
2809	1	3.94737
2809	2	42.1053
2810	0	53.2468
2810	1	3.8961
2810	2	42.8571
2811	0	53.1646
2811	1	5.06329
2811	2	41.7722
2812	0	53.0864
2812	1	4.93827
2812	2	41.9753
2813	0	52.439
2813	1	4.87805
2813	2	42.6829
2814	0	53.012
2814	1	6.0241
2814	2	40.9639
2815	0	53.012
2815	1	4.81928
2815	2	42.1687
2816	0	53.012
2816	1	6.0241
2816	2	40.9639
2817	0	54.4304
2817	1	3.79747
2817	2	41.7722
2818	0	55.1282
2818	1	2.5641
2818	2	42.3077
2819	0	54.4304
2819	1	2.53165
2819	2	43.038
2820	0	52.5641
2820	1	3.84615
2820	2	43.5897
2821	0	51.2821
2821	1	3.84615
2821	2	44.8718
2822	0	51.2821
2822	1	2.5641
2822	2	46.1538
2823	0	51.8987
2823	1	3.79747
2823	2	44.3038
2824	0	49.3506
2824	1	3.8961
2824	2	46.7532
2825	0	49.3671
2825	1	5.06329
2825	2	45.5696
2826	0	49.3671
2826	1	5.06329
2826	2	45.5696
2827	0	50.6667
2827	1	2.66667
2827	2	46.6667
2828	0	50
2828	1	2.77778
2828	2	47.2222
2829	0	50.6849
2829	1	2.73973
2829	2	46.5753
2830	0	49.3151
2830	1	4.10959
2830	2	46.5753
2831	0	49.2958
2831	1	5.6338
2831	2	45.0704
2832	0	51.4286
2832	1	4.28571
2832	2	44.2857
2833	0	50.7042
2833	1	4.22535
2833	2	45.0704
2834	0	50
2834	1	4.28571
2834	2	45.7143
2835	0	50.7042
2835	1	4.22535
2835	2	45.0704
2836	0	49.2754
2836	1	4.34783
2836	2	46.3768
2837	0	49.2537
2837	1	4.47761
2837	2	46.2687
2838	0	48.5294
2838	1	5.88235
2838	2	45.5882
2839	0	50
2839	1	4.54545
2839	2	45.4545
2840	0	49.2754
2840	1	5.7971
2840	2	44.9275
2841	0	48.6111
2841	1	6.94444
2841	2	44.4444
2842	0	47.9452
2842	1	6.84932
2842	2	45.2055
2843	0	49.2958
2843	1	7.04225
2843	2	43.662
2844	0	49.2958
2844	1	8.4507
2844	2	42.2535
2845	0	50
2845	1	8.33333
2845	2	41.6667
2846	0	50
2846	1	8.10811
2846	2	41.8919
2847	0	50
2847	1	9.45946
2847	2	40.5405
2848	0	51.3514
2848	1	8.10811
2848	2	40.5405
2849	0	53.4247
2849	1	8.21918
2849	2	38.3562
2850	0	53.3333
2850	1	8
2850	2	38.6667
2851	0	53.3333
2851	1	8
2851	2	38.6667
2852	0	54.6667
2852	1	5.33333
2852	2	40
2853	0	54.5455
2853	1	5.19481
2853	2	40.2597
2854	0	54.6667
2854	1	6.66667
2854	2	38.6667
2855	0	53.9474
2855	1	7.89474
2855	2	38.1579
2856	0	54.6667
2856	1	9.33333
2856	2	36
2857	0	56.9444
2857	1	8.33333
2857	2	34.7222
2858	0	56.9444
2858	1	9.72222
2858	2	33.3333
2859	0	57.5342
2859	1	10.9589
2859	2	31.5068
2860	0	56.5789
2860	1	11.8421
2860	2	31.5789
2861	0	56.4103
2861	1	11.5385
2861	2	32.0513
2862	0	54.5455
2862	1	11.6883
2862	2	33.7662
2863	0	53.3333
2863	1	12
2863	2	34.6667
2864	0	53.2468
2864	1	11.6883
2864	2	35.0649
2865	0	53.1646
2865	1	11.3924
2865	2	35.443
2866	0	51.8987
2866	1	12.6582
2866	2	35.443
2867	0	51.8987
2867	1	12.6582
2867	2	35.443
2868	0	53.2468
2868	1	11.6883
2868	2	35.0649
2869	0	56.9444
2869	1	8.33333
2869	2	34.7222
2870	0	56.9444
2870	1	8.33333
2870	2	34.7222
2871	0	56.1644
2871	1	9.58904
2871	2	34.2466
2872	0	54.7945
2872	1	9.58904
2872	2	35.6164
2873	0	54.0541
2873	1	9.45946
2873	2	36.4865
2874	0	56.1644
2874	1	6.84932
2874	2	36.9863
2875	0	56.1644
2875	1	6.84932
2875	2	36.9863
2876	0	56.7568
2876	1	6.75676
2876	2	36.4865
2877	0	58.1081
2877	1	4.05405
2877	2	37.8378
2878	0	57.1429
2878	1	5.19481
2878	2	37.6623
2879	0	57.6923
2879	1	5.12821
2879	2	37.1795
2880	0	57.5
2880	1	6.25
2880	2	36.25
2881	0	56.7901
2881	1	6.17284
2881	2	37.037
2882	0	56.0976
2882	1	6.09756
2882	2	37.8049
2883	0	58.0247
2883	1	3.7037
2883	2	38.2716
2884	0	57.6923
2884	1	3.84615
2884	2	38.4615
2885	0	57.6923
2885	1	3.84615
2885	2	38.4615
2886	0	56.7901
2886	1	4.93827
2886	2	38.2716
2887	0	56.6265
2887	1	6.0241
2887	2	37.3494
2888	0	57.3171
2888	1	4.87805
2888	2	37.8049
2889	0	57.3171
2889	1	6.09756
2889	2	36.5854
2890	0	56.6265
2890	1	6.0241
2890	2	37.3494
2891	0	56.6265
2891	1	4.81928
2891	2	38.5542
2892	0	57.3171
2892	1	3.65854
2892	2	39.0244
2893	0	58.75
2893	1	2.5
2893	2	38.75
2894	0	58.5366
2894	1	2.43902
2894	2	39.0244
2895	0	57.6471
2895	1	3.52941
2895	2	38.8235
2896	0	60.4938
2896	1	1.23457
2896	2	38.2716
2897	0	58.75
2897	1	1.25
2897	2	40
2898	0	58.5366
2898	1	2.43902
2898	2	39.0244
2899	0	58.5366
2899	1	1.21951
2899	2	40.2439
2900	0	57.3171
2900	1	1.21951
2900	2	41.4634
2901	0	58.5366
2901	1	2.43902
2901	2	39.0244
2902	0	60
2902	1	2.5
2902	2	37.5
2903	0	62.0253
2903	1	2.53165
2903	2	35.443
2904	0	60.4938
2904	1	3.7037
2904	2	35.8025
2905	0	58.75
2905	1	3.75
2905	2	37.5
2906	0	58.9744
2906	1	3.84615
2906	2	37.1795
2907	0	57.6923
2907	1	5.12821
2907	2	37.1795
2908	0	58.4416
2908	1	3.8961
2908	2	37.6623
2909	0	55.8442
2909	1	5.19481
2909	2	38.961
2910	0	55.1282
2910	1	6.41026
2910	2	38.4615
2911	0	55.8442
2911	1	7.79221
2911	2	36.3636
2912	0	54.5455
2912	1	7.79221
2912	2	37.6623
2913	0	53.1646
2913	1	8.86076
2913	2	37.9747
2914	0	55.8442
2914	1	6.49351
2914	2	37.6623
2915	0	55.6962
2915	1	6.32911
2915	2	37.9747
2916	0	56.4103
2916	1	6.41026
2916	2	37.1795
2917	0	55.6962
2917	1	7.59494
2917	2	36.7089
2918	0	55.8442
2918	1	7.79221
2918	2	36.3636
2919	0	57.1429
2919	1	7.79221
2919	2	35.0649
2920	0	56.5789
2920	1	6.57895
2920	2	36.8421
2921	0	55.1282
2921	1	7.69231
2921	2	37.1795
2922	0	55.2632
2922	1	5.26316
2922	2	39.4737
2923	0	55.1282
2923	1	6.41026
2923	2	38.4615
2924	0	55.1282
2924	1	7.69231
2924	2	37.1795
2925	0	55
2925	1	7.5
2925	2	37.5
2926	0	54.5455
2926	1	7.79221
2926	2	37.6623
2927	0	53.1646
2927	1	8.86076
2927	2	37.9747
2928	0	53.2468
2928	1	7.79221
2928	2	38.961
2929	0	52.7027
2929	1	6.75676
2929	2	40.5405
2930	0	52.6316
2930	1	6.57895
2930	2	40.7895
2931	0	54.0541
2931	1	6.75676
2931	2	39.1892
2932	0	52.7778
2932	1	5.55556
2932	2	41.6667
2933	0	53.4247
2933	1	5.47945
2933	2	41.0959
2934	0	53.3333
2934	1	6.66667
2934	2	40
2935	0	53.4247
2935	1	5.47945
2935	2	41.0959
2936	0	54.0541
2936	1	5.40541
2936	2	40.5405
2937	0	54.0541
2937	1	5.40541
2937	2	40.5405
2938	0	53.9474
2938	1	6.57895
2938	2	39.4737
2939	0	54.6667
2939	1	5.33333
2939	2	40
2940	0	56
2940	1	4
2940	2	40
2941	0	55.8442
2941	1	5.19481
2941	2	38.961
2942	0	56.5789
2942	1	6.57895
2942	2	36.8421
2943	0	56.4103
2943	1	6.41026
2943	2	37.1795
2944	0	56.4103
2944	1	6.41026
2944	2	37.1795
2945	0	55.6962
2945	1	6.32911
2945	2	37.9747
2946	0	54.4304
2946	1	7.59494
2946	2	37.9747
2947	0	56.4103
2947	1	7.69231
2947	2	35.8974
2948	0	56.962
2948	1	6.32911
2948	2	36.7089
2949	0	55.6962
2949	1	6.32911
2949	2	37.9747
2950	0	54.4304
2950	1	7.59494
2950	2	37.9747
2951	0	54.321
2951	1	7.40741
2951	2	38.2716
2952	0	55
2952	1	7.5
2952	2	37.5
2953	0	56.25
2953	1	5
2953	2	38.75
2954	0	56.25
2954	1	5
2954	2	38.75
2955	0	54.4304
2955	1	6.32911
2955	2	39.2405
2956	0	55.6962
2956	1	5.06329
2956	2	39.2405
2957	0	55.1282
2957	1	5.12821
2957	2	39.7436
2958	0	54.4304
2958	1	6.32911
2958	2	39.2405
2959	0	53.8462
2959	1	7.69231
2959	2	38.4615
2960	0	54.4304
2960	1	7.59494
2960	2	37.9747
2961	0	55.1282
2961	1	6.41026
2961	2	38.4615
2962	0	55.8442
2962	1	5.19481
2962	2	38.961
2963	0	55.8442
2963	1	6.49351
2963	2	37.6623
2964	0	53.9474
2964	1	6.57895
2964	2	39.4737
2965	0	53.8462
2965	1	6.41026
2965	2	39.7436
2966	0	52.6316
2966	1	6.57895
2966	2	40.7895
2967	0	52.6316
2967	1	6.57895
2967	2	40.7895
2968	0	54.6667
2968	1	5.33333
2968	2	40
2969	0	56
2969	1	5.33333
2969	2	38.6667
2970	0	56
2970	1	4
2970	2	40
2971	0	54.6667
2971	1	5.33333
2971	2	40
2972	0	54.1667
2972	1	2.77778
2972	2	43.0556
2973	0	54.1667
2973	1	2.77778
2973	2	43.0556
2974	0	54.2857
2974	1	2.85714
2974	2	42.8571
2975	0	53.5211
2975	1	2.8169
2975	2	43.662
2976	0	52.7778
2976	1	2.77778
2976	2	44.4444
2977	0	53.5211
2977	1	1.40845
2977	2	45.0704
2978	0	51.3889
2978	1	2.77778
2978	2	45.8333
2979	0	50.7042
2979	1	2.8169
2979	2	46.4789
2980	0	50.6849
2980	1	2.73973
2980	2	46.5753
2981	0	50.6667
2981	1	4
2981	2	45.3333
2982	0	48.6842
2982	1	5.26316
2982	2	46.0526
2983	0	48.1013
2983	1	6.32911
2983	2	45.5696
2984	0	49.3671
2984	1	6.32911
2984	2	44.3038
2985	0	47.3684
2985	1	5.26316
2985	2	47.3684
2986	0	46.0526
2986	1	6.57895
2986	2	47.3684
2987	0	46.7532
2987	1	5.19481
2987	2	48.0519
2988	0	46.7532
2988	1	6.49351
2988	2	46.7532
2989	0	47.3684
2989	1	6.57895
2989	2	46.0526
2990	0	46.0526
2990	1	6.57895
2990	2	47.3684
2991	0	45.9459
2991	1	6.75676
2991	2	47.2973
2992	0	46.0526
2992	1	6.57895
2992	2	47.3684
2993	0	46.6667
2993	1	5.33333
2993	2	48
2994	0	42.4658
2994	1	6.84932
2994	2	50.6849
2995	0	41.8919
2995	1	8.10811
2995	2	50
2996	0	43.2432
2996	1	6.75676
2996	2	50
2997	0	46.4789
2997	1	5.6338
2997	2	47.8873
2998	0	47.2222
2998	1	5.55556
2998	2	47.2222
2999	0	45.9459
2999	1	6.75676
2999	2	47.2973
3000	0	47.8873
3000	1	5.6338
3000	2	46.4789
3001	0	48.6111
3001	1	5.55556
3001	2	45.8333
3002	0	48.6111
3002	1	6.94444
3002	2	44.4444
3003	0	50
3003	1	5.55556
3003	2	44.4444
3004	0	52.8571
3004	1	4.28571
3004	2	42.8571
3005	0	51.4286
3005	1	4.28571
3005	2	44.2857
3006	0	51.4286
3006	1	5.71429
3006	2	42.8571
3007	0	50.7042
3007	1	7.04225
3007	2	42.2535
3008	0	52.1127
3008	1	5.6338
3008	2	42.2535
3009	0	52.8571
3009	1	5.71429
3009	2	41.4286
3010	0	52.1739
3010	1	4.34783
3010	2	43.4783
3011	0	51.4286
3011	1	5.71429
3011	2	42.8571
3012	0	50.7042
3012	1	5.6338
3012	2	43.662
3013	0	51.3889
3013	1	5.55556
3013	2	43.0556
3014	0	51.3514
3014	1	5.40541
3014	2	43.2432
3015	0	50
3015	1	5.40541
3015	2	44.5946
3016	0	50.6667
3016	1	5.33333
3016	2	44
3017	0	50.6494
3017	1	5.19481
3017	2	44.1558
3018	0	51.2821
3018	1	5.12821
3018	2	43.5897
3019	0	50.6494
3019	1	5.19481
3019	2	44.1558
3020	0	49.3151
3020	1	2.73973
3020	2	47.9452
3021	0	48.6842
3021	1	3.94737
3021	2	47.3684
3022	0	47.3684
3022	1	5.26316
3022	2	47.3684
3023	0	48.0519
3023	1	3.8961
3023	2	48.0519
3024	0	48.6486
3024	1	2.7027
3024	2	48.6486
3025	0	48.6842
3025	1	2.63158
3025	2	48.6842
3026	0	49.3506
3026	1	1.2987
3026	2	49.3506
3027	0	48.0519
3027	1	2.5974
3027	2	49.3506
3028	0	50
3028	1	2.63158
3028	2	47.3684
3029	0	51.3514
3029	1	2.7027
3029	2	45.9459
3030	0	53.4247
3030	1	2.73973
3030	2	43.8356
3031	0	54.2857
3031	1	2.85714
3031	2	42.8571
3032	0	52.7778
3032	1	4.16667
3032	2	43.0556
3033	0	52.0548
3033	1	4.10959
3033	2	43.8356
3034	0	52
3034	1	5.33333
3034	2	42.6667
3035	0	51.3158
3035	1	5.26316
3035	2	43.4211
3036	0	51.3158
3036	1	5.26316
3036	2	43.4211
3037	0	52
3037	1	4
3037	2	44
3038	0	51.9481
3038	1	5.19481
3038	2	42.8571
3039	0	53.2468
3039	1	3.8961
